,source_TD_label,source_Network,source_coordX,source_coordY,source_coordZ,target_TD_label,target_Network,target_coordX,target_coordY,target_coordZ,value
1114,ITG,Visual,-44,-72,0,PrCu,DAN,8,-60,60,0.71
1115,ITG,Visual,-44,-72,0,PreCent,FPN,-44,0,44,0.67
1116,ITG,Visual,-44,-72,0,MFG,FPN,48,24,28,0.69
1117,ITG,Visual,-44,-72,0,PrCu,Salience,12,-40,52,0.69
1118,ITG,Visual,-44,-72,0,Supramarginal,Salience,56,-44,36,0.7
1119,ITG,Visual,-44,-72,0,MFG,Salience,44,0,48,0.68
1120,ITG,Visual,-44,-72,0,PrCu,SSM,-8,-52,60,0.68
1121,ITG,Visual,-44,-72,0,ParaCent,SSM,-8,-32,72,0.68
1122,Declive,Visual,24,-80,-16,mFG,CON,-4,4,52,0.68
1123,Declive,Visual,24,-80,-16,IPL,CON,56,-28,32,0.69
1124,Declive,Visual,24,-80,-16,SFG,CON,20,-8,64,0.68
1125,Declive,Visual,24,-80,-16,MTG,DMN,-40,-76,24,0.73
1126,Declive,Visual,24,-80,-16,mFG,DMN,4,68,-4,0.72
1127,Declive,Visual,24,-80,-16,PrCu,DAN,8,-60,60,0.72
1128,Declive,Visual,24,-80,-16,PrCu,Salience,12,-40,52,0.72
1129,Declive,Visual,24,-80,-16,Supramarginal,Salience,56,-44,36,0.67
1130,Declive,Visual,24,-80,-16,PrCu,SSM,-8,-52,60,0.68
1131,Declive,Visual,24,-80,-16,CG,SSM,-12,-16,40,0.69
1132,Declive,Visual,24,-80,-16,ParaCent,SSM,0,-16,48,0.72
1133,Declive,Visual,24,-80,-16,ParaCent,SSM,-8,-32,72,0.7
1134,Cu,Visual,-16,-76,32,MTG,DMN,-40,-76,24,0.73
1135,Cu,Visual,-16,-76,32,mFG,DMN,4,68,-4,0.75
1136,Cu,Visual,-16,-76,32,MTG,DMN,-68,-24,-16,0.68
1137,Cu,Visual,-16,-76,32,PrCu,DMN,4,-60,36,0.68
1138,Cu,Visual,-16,-76,32,PrCu,DAN,8,-60,60,0.75
1139,Cu,Visual,-16,-76,32,MFG,FPN,48,24,28,0.69
1140,Cu,Visual,-16,-76,32,PrCu,Salience,12,-40,52,0.75
1141,Cu,Visual,-16,-76,32,CG,SSM,-12,-16,40,0.7
1142,Cu,Visual,-16,-76,32,PreCent,SSM,28,-16,72,0.68
1143,Cu,Visual,-4,-80,20,STG,Auditory,-60,-24,12,0.68
1144,Cu,Visual,-4,-80,20,MTG,DMN,-40,-76,24,0.72
1145,Cu,Visual,-4,-80,20,mFG,DMN,4,68,-4,0.73
1146,Cu,Visual,-4,-80,20,MTG,DMN,44,-72,28,0.71
1147,Cu,Visual,-4,-80,20,PrCu,DAN,8,-60,60,0.74
1148,Cu,Visual,-4,-80,20,MFG,FPN,48,24,28,0.7
1149,Cu,Visual,-4,-80,20,PrCu,Salience,12,-40,52,0.71
1150,Cu,Visual,-4,-80,20,CG,SSM,-12,-16,40,0.68
1151,IOG,Visual,-40,-88,-8,MTG,DMN,-40,-76,24,0.69
1152,IOG,Visual,-40,-88,-8,MTG,DMN,44,-72,28,0.69
1153,IOG,Visual,-40,-88,-8,PrCu,DMN,4,-60,36,0.69
1154,IOG,Visual,-40,-88,-8,PostCing,DMN,-12,-56,16,0.69
1155,IOG,Visual,-40,-88,-8,PreCent,FPN,-44,0,44,0.69
1156,MOG,Visual,36,-84,12,MTG,DMN,-40,-76,24,0.7
1157,MOG,Visual,36,-84,12,mFG,DMN,4,68,-4,0.69
1158,MOG,Visual,36,-84,12,MTG,DMN,44,-72,28,0.68
1159,MOG,Visual,36,-84,12,STG,DMN,44,16,-32,0.69
1160,MOG,Visual,36,-84,12,PrCu,DAN,8,-60,60,0.68
1161,LG,Visual,8,-80,8,MTG,DMN,-40,-76,24,0.71
1162,LG,Visual,8,-80,8,mFG,DMN,4,68,-4,0.68
1163,LG,Visual,8,-80,8,PrCu,Salience,12,-40,52,0.72
1164,MOG,Visual,-28,-92,4,mFG,DMN,-16,64,-8,0.68
1165,MOG,Visual,-28,-92,4,PostCing,DMN,-8,-56,28,0.68
